Species	rel_abundance_SRR29355722	reads_SRR29355722	rel_abundance_SRR29355723	reads_SRR29355723	rel_abundance_SRR29355724	reads_SRR29355724	rel_abundance_SRR29355725	reads_SRR29355725	rel_abundance_SRR29355726	reads_SRR29355726	rel_abundance_SRR29355727	reads_SRR29355727	rel_abundance_SRR29355728	reads_SRR29355728	rel_abundance_SRR29355729	reads_SRR29355729	rel_abundance_SRR29355730	reads_SRR29355730	rel_abundance_SRR29355731	reads_SRR29355731	rel_abundance_SRR29355732	reads_SRR29355732	rel_abundance_SRR29355733	reads_SRR29355733	rel_abundance_SRR29355734	reads_SRR29355734	rel_abundance_SRR29355735	reads_SRR29355735	rel_abundance_SRR29355736	reads_SRR29355736	rel_abundance_SRR29355737	reads_SRR29355737	rel_abundance_SRR29355738	reads_SRR29355738	rel_abundance_SRR29355739	reads_SRR29355739	rel_abundance_SRR29355740	reads_SRR29355740	rel_abundance_SRR29355741	reads_SRR29355741	rel_abundance_SRR29355742	reads_SRR29355742	rel_abundance_SRR29355743	reads_SRR29355743	rel_abundance_SRR29355744	reads_SRR29355744	rel_abundance_SRR29355745	reads_SRR29355745	rel_abundance_SRR29355746	reads_SRR29355746	rel_abundance_SRR29355747	reads_SRR29355747	rel_abundance_SRR29355748	reads_SRR29355748	rel_abundance_SRR29355749	reads_SRR29355749	rel_abundance_SRR29355750	reads_SRR29355750	rel_abundance_SRR29355751	reads_SRR29355751	rel_abundance_SRR29355752	reads_SRR29355752	rel_abundance_SRR29355753	reads_SRR29355753
conjugal transfer protein TrbL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137368927148679	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conjugative coupling factor TraD, PFGI-1 class	0	0	0	0	0	0	0.00222905800008916	1	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755344059218974	4	0	0	0.0595265350977609	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0.00957029380801991	2	0	0	0	0
conjugative transfer ATPase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0.00377672029609487	2	0	0	0.0663949814551948	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
conjugative transfer protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686844635743395	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conjugative transposon protein TraN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conserved repeat domain protein	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper ABC transporter ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
copper ABC transporter permease	0	0	0	0	0	0	0.0178324640007133	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper ABC transporter substrate-binding protein	0	0	0	0	0	0	0.00222905800008916	1	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00755344059218974	4	0	0	0.0183158569531572	8	0	0	0.00840972163821378	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
copper amine oxidase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433486859929558	8	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper chaperone	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0.0251843033105911	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
copper chaperone PCu(A)C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0	0	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper homeostasis protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper homeostasis protein CutC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0606980273141123	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0.00755572346052135	4	0	0	0	0	0	0	0	0	0.00957029380801991	2	0.0016202728539486	1	0	0
copper oxidase	0	0	0	0	0	0	0.0156034060006241	7	0.0063757212534668	6	0	0	0.00760861294985924	2	0.0541858574911948	10	0	0	0.00517170045510964	2	0.0252665622315428	5	0	0	0.0606980273141123	6	0.00755772210255829	2	0	0	0.00377672029609487	2	0.0129332643559234	5	0.0183158569531572	8	0	0	0	0	0	0	0	0	0	0	0.0168194432764276	4	0.028333962976955	15	0.00260375982919336	1	0	0	0.0205592105263158	1	0	0	0.0191405876160398	4	0.0178230013934347	11	0.00892458723784025	2
copper resistance protein	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper resistance protein B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper resistance protein CopA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183158569531572	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper resistance protein CopB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663449939686369	11	0	0	0	0	0	0
copper resistance protein CopC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper resistance protein CopD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0.00258585022755482	1	0	0	0	0	0.0303490136570562	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper resistance protein CopZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113301608882846	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper transporter	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0.00541858574911948	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
copper-binding protein	0	0	0	0	0.00292508848392664	1	0.0222905800008916	10	0	0	0	0	0.0190215323746481	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
copper-translocating P-type ATPase	0	0	0.0317729294640966	9	0	0	0.0356649280014266	16	0	0	0.00792267469497703	1	0	0	0.010837171498239	2	0.00944715262819786	5	0.00775755068266446	3	0.0101066248926171	2	0.0334728033472803	2	0.0101163378856854	1	0.00377886105127914	1	0.00982994200334218	1	0.0321021225168064	17	0.00775995861355406	3	0.091579284765786	40	0.0235003818812056	8	0.0364421270989264	13	0.013696753869333	1	0.0149896945849728	4	0.00169972634405861	1	0.0210243040955344	5	0.022667170381564	12	0.0130187991459668	5	0.0051062091503268	1	0.0616776315789474	3	0	0	0.00478514690400995	1	0.0275446385171263	17	0.00892458723784025	2
copper-transporting ATPase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
copper-transporting ATPase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
coproporphyrinogen III oxidase	0	0	0.00706065099202146	2	0	0	0.013374348000535	6	0	0	0.00792267469497703	1	0	0	0	0	0.00755772210255829	4	0	0	0	0	0.0167364016736402	1	0.0101163378856854	1	0	0	0.0196598840066844	2	0.00188836014804744	1	0.00517330574236937	2	0.0206053390723018	9	0.0029375477351507	1	0.00280324054607126	1	0.013696753869333	1	0	0	0.00339945268811721	2	0.00420486081910689	1	0.00755572346052135	4	0.00520751965838671	2	0	0	0	0	0	0	0	0	0.00648109141579442	4	0	0
coproporphyrinogen III oxidase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
coproporphyrinogen dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
coproporphyrinogen dehydrogenase HemZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113301608882846	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143554407120299	3	0	0	0	0
cor protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
creatinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
creatininase	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0.0137368927148679	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0.00478514690400995	1	0	0	0	0
creatinine amidohydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crossover junction endodeoxyribonuclease RuvC	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0.0045789642382893	2	0	0	0.00840972163821378	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crotonase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0.00280324054607126	1	0	0	0.00374742364624321	1	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
crotonobetaine/carnitine-CoA ligase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120627261761158	2	0	0	0	0	0	0
crotonobetainyl-CoA--carnitine CoA-transferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
crotonyl-CoA carboxylase/reductase	0	0	0	0	0	0	0	0	0	0	0	0	0.00760861294985924	2	0	0	0.0113365831538374	6	0.00775755068266446	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560648109214252	2	0	0	0	0	0	0	0	0	0	0	0.0130187991459668	5	0.0051062091503268	1	0	0	0	0	0	0	0.0129621828315888	8	0	0
cryptic C4-dicarboxylate transporter DcuD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755344059218974	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cryptochrome/photolyase family protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cub protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
cupin	0	0	0	0	0	0	0.00445811600017833	2	0	0	0	0	0.00380430647492962	1	0.00541858574911948	1	0.00755772210255829	4	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0.0091579284765786	4	0	0	0.011212962184285	4	0	0	0	0	0.00679890537623443	4	0.00420486081910689	1	0	0	0.00520751965838671	2	0.0153186274509804	3	0.0205592105263158	1	0.0060313630880579	1	0.00478514690400995	1	0.00648109141579442	4	0	0
cupin domain-containing protein	0.00968054211035818	2	0.0317729294640966	9	0.00877526545177992	3	0.0245196380009808	11	0	0	0	0	0.0152172258997185	4	0	0	0.00188943052563957	1	0	0	0.00505331244630856	1	0	0	0	0	0.00377886105127914	1	0.00982994200334218	1	0.0264370420726641	14	0.00258665287118469	1	0.0137368927148679	6	0.0029375477351507	1	0.0140162027303563	5	0	0	0	0	0.00339945268811721	2	0	0	0.00755572346052135	4	0.00260375982919336	1	0	0	0.0616776315789474	3	0	0	0.00478514690400995	1	0.0129621828315888	8	0	0
cupin domain-containing protein, partial	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cupin fold metalloprotein, WbuC family	0	0	0	0	0	0	0	0	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cupin, partial	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0.00760861294985924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013696753869333	1	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cupredoxin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cupredoxin domain-containing protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
curli production assembly protein CsgG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162557572473584	3	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
curli production assembly/transport component CsgG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
curlin-associated protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
curved DNA-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cutinase family protein	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520751965838671	2	0	0	0	0	0	0	0	0	0	0	0	0
cyanase	0	0	0	0	0	0	0.0111452900004458	5	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00849863172029303	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyanate hydratase	0	0	0	0	0	0	0.0312068120012483	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyanophycin synthetase	0	0	0	0	0.00292508848392664	1	0	0	0.00850096167128906	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775995861355406	3	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cyanophycinase	0	0	0	0	0	0	0	0	0.00212524041782227	2	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cyclase	0	0	0.0176516274800537	5	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00755344059218974	4	0.00258665287118469	1	0	0	0	0	0.00840972163821378	3	0	0	0	0	0.00339945268811721	2	0.00420486081910689	1	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cyclic beta 1-2 glucan synthetase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclic beta-1,2-glucan ABC transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclic di-GMP phosphodiesterase response regulator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclic diguanylate phosphodiesterase	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclic lactone autoinducer peptide	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclic nucleotide-binding protein	0	0	0	0	0	0	0.00891623200035665	4	0.00850096167128906	8	0	0	0	0	0	0	0.00188943052563957	1	0.0129292511377741	5	0.0151599373389257	3	0	0	0	0	0	0	0	0	0.0226603217765692	12	0	0	0	0	0	0	0.0168194432764276	6	0	0	0	0	0.0101983580643516	6	0.00420486081910689	1	0.00188893086513034	1	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cyclic pyranopterin monophosphate synthase MoaC	0.00484027105517909	1	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0.00188943052563957	1	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0.00258665287118469	1	0	0	0	0	0.00560648109214252	2	0.013696753869333	1	0.00374742364624321	1	0.00169972634405861	1	0	0	0	0	0.00260375982919336	1	0	0	0	0	0.0060313630880579	1	0.00478514690400995	1	0	0	0.00892458723784025	2
cycloartenol synthase-like protein	0	0	0	0	0	0	0	0	0	0	0	0	0.00760861294985924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclohex-1-ene-1-carboxylate:CoA ligase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0	0	0	0
cyclohexa-1,5-dienecarbonyl-CoA hydratase	0	0	0	0	0	0	0.00668717400026749	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclohexanecarboxylate-CoA ligase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclopentanone 1,2-monooxygenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyclophilin	0.00968054211035818	2	0	0	0	0	0.00445811600017833	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239257345200498	5	0	0	0	0
cyclophilin type peptidyl-prolyl cis-trans isomerase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cyclopropane-fatty-acyl-phospholipid synthase	0	0	0.00706065099202146	2	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.0183158569531572	8	0	0	0.00560648109214252	2	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
cystathionine beta-lyase	0	0	0	0	0	0	0.00445811600017833	2	0.0807591358772461	76	0	0	0	0	0	0	0.0151154442051166	8	0.0543028547786512	21	0.0101066248926171	2	0	0	0	0	0	0	0.0294898260100265	3	0.00566508044414231	3	0	0	0.00228948211914465	1	0.0117501909406028	4	0.00560648109214252	2	0	0	0.00374742364624321	1	0.0186969897846447	11	0.00420486081910689	1	0.139780884019645	74	0	0	0	0	0	0	0	0	0.0239257345200498	5	0.00324054570789721	2	0	0
cystathionine beta-synthase	0	0	0	0	0	0	0.00222905800008916	1	0.00743834146237793	7	0	0	0	0	0.00541858574911948	1	0	0	0.00258585022755482	1	0	0	0	0	0.0404653515427415	4	0	0	0	0	0.0132185210363321	7	0.00517330574236937	2	0	0	0	0	0.00560648109214252	2	0	0	0.00374742364624321	1	0.00169972634405861	1	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0.0226838199552805	14	0	0
